created_at,text,Polarity,Subjectivity
Fri Apr 15 04:17:39 +0000 2016,"Does Donald Trump have 'arsenal' of Roger Ailes' Fox secrets 
https://t.co/ykrevnSuBE via @CNNMoney 
@SykesCharlie @WSCP1 @ARnews1936",-0.330502,0
Fri Apr 15 04:17:58 +0000 2016,Donald Trump's Campaign Manager -- Video Shows Reporter Crossing the Line https://t.co/8ZDJg2qHGA via @YouTube,-0.258531,0
Fri Apr 15 04:17:55 +0000 2016,RT @staceysager7: Supporters already lining up to hear Donald Trump speak at GOP fundraiser in Patchogue https://t.co/xWdBx6qYEb,-0.21774,0
Fri Apr 15 04:12:42 +0000 2016,Trump campaign manager won't face battery charges: Donald Trump's campaign manager won't be prosecuted for bat... https://t.co/7dajPDWSgK,-0.215221,0
Fri Apr 15 03:54:54 +0000 2016,Let me ask America a Question by Donald J Trump https://t.co/fJRHAXoaNP,-0.199426,0
Fri Apr 15 04:02:48 +0000 2016,RT @Aslans_Girl: Donald Trump's op-ed in the WSJ!! | @realDonaldTrump: Let me ask America a question https://t.co/Kz9sqUv0hT via @WSJ,-0.199426,0
Fri Apr 15 04:06:43 +0000 2016,RT @Aslans_Girl: Donald Trump's op-ed in the WSJ!! | @realDonaldTrump: Let me ask America a question https://t.co/Kz9sqUv0hT via @WSJ,-0.199426,0
Fri Apr 15 04:12:40 +0000 2016,RT @Aslans_Girl: Donald Trump's op-ed in the WSJ!! | @realDonaldTrump: Let me ask America a question https://t.co/Kz9sqUv0hT via @WSJ,-0.199426,0
Fri Apr 15 04:06:02 +0000 2016,"RT @JoeSudbay: RT @americasvoice: ""Judicial Truthiness"": Who Said It, Donald Trump Or Judge Hanen? https://t.co/FQtOaWFY0x",-0.199188,0
Fri Apr 15 04:06:11 +0000 2016,Florida prosecutor drops battery charge against Donald Trump's campaign manager https://t.co/tEA5MardWm #music #news,-0.187434,0
Fri Apr 15 04:06:39 +0000 2016,"So the genius, Rove, finally figured out what the NYT and Salon realized in June
Karl Rove-backed PAC warms to Trump https://t.co/qO2RqivS7p",-0.183745,0
Fri Apr 15 03:54:43 +0000 2016,"RT @leonpui_: Why Does Soros want to intefere with the Republican elections?

https://t.co/NHpTStCGsn",-0.12427,0
Fri Apr 15 04:02:24 +0000 2016,RT @Slate: Any claim that Donald Trump has his lost momentum is about to end: https://t.co/WfwLDucQxJ https://t.co/wJ4LltNFUm,-0.0957115,0
Fri Apr 15 04:06:21 +0000 2016,RT @Slate: Any claim that Donald Trump has his lost momentum is about to end: https://t.co/WfwLDucQxJ https://t.co/wJ4LltNFUm,-0.0957115,0
Fri Apr 15 04:17:48 +0000 2016,RT @JonathanHoenig: Trump is a quintessential Ayn Rand villain: https://t.co/9L6bd4ZAM7 https://t.co/dThrcHT7Pa,-0.0844782,0
Fri Apr 15 04:17:54 +0000 2016,RT @johnnydollar01: Why Donald Trump Is Boycotting Fox Business Host Neil Cavuto https://t.co/5ufSxGXmIM via @briansflood,-0.065296,0
Fri Apr 15 03:54:41 +0000 2016,RT @slone: WTG!!!!!!!!!!!! NY POST ENDORSES TRUMP https://t.co/sftKdVcklT https://t.co/BxrpB86Gub,-0.0521802,0
Fri Apr 15 03:54:48 +0000 2016,RT @jaketapper: The NY Post endorses Donald Trump  https://t.co/Zah1S7sSyc,-0.0521802,0
Fri Apr 15 03:54:53 +0000 2016,RT @RichHoffmann83: Screw you Daily Snooze: The Post endorses Donald Trump https://t.co/nBYFqJzHwd via @nypost,-0.0521802,0
Fri Apr 15 03:54:55 +0000 2016,"RT @slone: NY POST: Trump is a plain-talking entrepreneur with outer-borough, common-sense sensibilities https://t.co/sftKdVcklT",-0.0521802,0
Fri Apr 15 03:55:03 +0000 2016,The Post endorses Donald Trump https://t.co/xTGCOE32pt via @nypost,-0.0521802,0
Fri Apr 15 03:55:12 +0000 2016,RT @MarkHalperin: Murdoch'ed!!! @nypost backs @realDonaldTrump https://t.co/qbG6Y6YwkJ,-0.0521802,0
Fri Apr 15 03:55:18 +0000 2016,RT @nypost: The Post endorses Donald Trump https://t.co/bGIxG1DnZO https://t.co/1lC8E4Xi89,-0.0521802,0
Fri Apr 15 03:55:19 +0000 2016,"RT @BuzzFeedAndrew: I can't tell if this parody
https://t.co/UyHCV3i1uj https://t.co/e8kpOtReFg",-0.0521802,0
Fri Apr 15 04:02:10 +0000 2016,"RT @slone: NY POST: Trump is a plain-talking entrepreneur with outer-borough, common-sense sensibilities https://t.co/sftKdVcklT",-0.0521802,0
Fri Apr 15 04:02:30 +0000 2016,RT @nypost: The Post endorses Donald Trump https://t.co/bGIxG1DnZO https://t.co/1lC8E4Xi89,-0.0521802,0
Fri Apr 15 04:02:33 +0000 2016,RT @ChatRevolve: BREAKING NEWS: #NYpost Endorses #Trump #NY #NewYork https://t.co/R8LukpxaMS,-0.0521802,0
Fri Apr 15 04:02:37 +0000 2016,The Post endorses Donald Trump https://t.co/JMdGQeJtot via @nypost,-0.0521802,0
Fri Apr 15 04:02:38 +0000 2016,RT @nypost: The Post endorses Donald Trump https://t.co/bGIxG1DnZO https://t.co/1lC8E4Xi89,-0.0521802,0
Fri Apr 15 04:06:03 +0000 2016,The Post endorses Donald Trump https://t.co/sFQxtSO2J2 via @nypost https://t.co/pMkiI3njeg,-0.0521802,0
Fri Apr 15 04:06:12 +0000 2016,RT @nypost: The Post endorses Donald Trump https://t.co/bGIxG1DnZO https://t.co/1lC8E4Xi89,-0.0521802,0
Fri Apr 15 04:06:46 +0000 2016,"endorses Donald Trump https://t.co/HyxjIZjF7C via @nypost 4 @realDonaldTrump AND 2 #MakeAmericaGreatAgain 
 #GOP #leadership #A2 #p2 #tcot",-0.0521802,0
Fri Apr 15 04:06:50 +0000 2016,RT @ChatRevolve: BREAKING NEWS: #NYpost Endorses #Trump #NY #NewYork https://t.co/R8LukpxaMS,-0.0521802,0
Fri Apr 15 04:07:06 +0000 2016,RT @nypost: The Post endorses Donald Trump https://t.co/bGIxG1DnZO https://t.co/1lC8E4Xi89,-0.0521802,0
Fri Apr 15 04:12:09 +0000 2016,"RT @slone: NY POST: Trump is a plain-talking entrepreneur with outer-borough, common-sense sensibilities https://t.co/sftKdVcklT",-0.0521802,0
Fri Apr 15 04:12:10 +0000 2016,RT @ChatRevolve: BREAKING NEWS: #NYpost Endorses #Trump #NY #NewYork https://t.co/R8LukpxaMS,-0.0521802,0
Fri Apr 15 04:12:26 +0000 2016,RT @nypost: The Post endorses Donald Trump https://t.co/bGIxG1DnZO https://t.co/1lC8E4Xi89,-0.0521802,0
Fri Apr 15 04:12:45 +0000 2016,RT @nypost: The Post endorses Donald Trump https://t.co/bGIxG1DnZO https://t.co/1lC8E4Xi89,-0.0521802,0
Fri Apr 15 04:12:49 +0000 2016,"https://t.co/VBJabw1ZZD
endorses @realDonaldTrump ""A plain-talking entrepreneur with outer-borough, common-sense sensibilities.""",-0.0521802,0
Fri Apr 15 04:12:52 +0000 2016,RT @nypost: The Post endorses Donald Trump https://t.co/bGIxG1DnZO https://t.co/1lC8E4Xi89,-0.0521802,0
Fri Apr 15 04:17:16 +0000 2016,RT @nypost: The Post endorses Donald Trump https://t.co/bGIxG1DnZO https://t.co/1lC8E4Xi89,-0.0521802,0
Fri Apr 15 04:17:23 +0000 2016,RT @jaketapper: The NY Post endorses Donald Trump  https://t.co/Zah1S7sSyc,-0.0521802,0
Fri Apr 15 04:17:58 +0000 2016,RT @HoustonforTrump: @mitchellvii https://t.co/qhXLjoqMq7 NY post endorses trump,-0.0521802,0
Fri Apr 15 04:02:14 +0000 2016,"RT @AnnCoulter: .@Franklin_Graham ""America Has Never Seen a Candidate Like Donald Trump https://t.co/eDmXmxZyvC",-0.0498509,0
Fri Apr 15 04:02:19 +0000 2016,"RT @AnnCoulter: .@Franklin_Graham ""America Has Never Seen a Candidate Like Donald Trump https://t.co/eDmXmxZyvC",-0.0498509,0
Fri Apr 15 04:06:06 +0000 2016,Would the Kremlin prefer Hillary Clinton or Donald Trump? - via @Russia_Direct - https://t.co/q0DeFZQMDP,-0.036678,0
